Timestamp,Latitude,Longitude
2024-03-07 12:17:41.940598,35.38101700422837,-118.10199853234543
2024-03-07 13:17:41.940598,35.38977041741144,-118.10659415987239
2024-03-07 14:17:41.940598,35.37219858510013,-118.10018424429683
2024-03-07 15:17:41.940598,35.37219874927787,-118.09453087861203
2024-03-07 16:17:41.940598,35.39033224700244,-118.07970952816807
2024-03-07 17:17:41.940598,35.38221446613889,-118.09682560905185
2024-03-07 18:17:41.940598,35.36984537498802,-118.09599588327295
2024-03-07 19:17:41.940598,35.37996571928322,-118.09931584633783
2024-03-07 20:17:41.940598,35.36990594191924,-118.11775909933316
2024-03-07 21:17:41.940598,35.36988282131166,-118.09883652593466
2024-03-07 22:17:41.940598,35.37695974156303,-118.09796908508076
2024-03-07 23:17:41.940598,35.355407316400786,-118.07393896605532
2024-03-08 00:17:41.940598,35.35729094052223,-118.10049499682799
2024-03-08 01:17:41.940598,35.368917243554954,-118.09555591375684
2024-03-08 02:17:41.940598,35.36441180764402,-118.09891850487722
2024-03-08 03:17:41.940598,35.377682592173315,-118.11025816755637
2024-03-08 04:17:41.940598,35.36545987809215,-118.08714315903502
2024-03-08 05:17:41.940598,35.36041708183401,-118.0910520568533
2024-03-08 06:17:41.940598,35.38919660653658,-118.09066106770975
2024-03-08 07:17:41.940598,35.3722823558425,-118.10766526172812
2024-03-08 08:17:41.940598,35.37521540089424,-118.08454344407082
2024-03-08 09:17:41.940598,35.36029263698523,-118.11258989780809
2024-03-08 10:17:41.940598,35.36909629160211,-118.09270281624217
2024-03-08 11:17:41.940598,35.37564934474446,-118.07666683092208
2024-03-08 12:17:41.940598,35.36303018307314,-118.10847675043148
2024-03-08 13:17:41.940598,35.37829709903082,-118.1042343644762
2024-03-08 14:17:41.940598,35.368533731948176,-118.0975748735293
2024-03-08 15:17:41.940598,35.37162318134943,-118.10360614372134
2024-03-08 16:17:41.940598,35.36852305272507,-118.11407802149084
2024-03-08 17:17:41.940598,35.393062900692456,-118.09788575743211
2024-03-08 18:17:41.940598,35.37440514659998,-118.10919442431744
2024-03-08 19:17:41.940598,35.36396300955781,-118.09383546287383
2024-03-08 20:17:41.940598,35.3827655679684,-118.1077656295225
2024-03-08 21:17:41.940598,35.36233168234765,-118.08307204313
2024-03-08 22:17:41.940598,35.37662875479741,-118.10640392010353
2024-03-08 23:17:41.940598,35.35494341760857,-118.10179200234222
2024-03-09 00:17:41.940598,35.361258258358376,-118.09043621500648
2024-03-09 01:17:41.940598,35.37650873120605,-118.11088003034452
2024-03-09 02:17:41.940598,35.38192478464732,-118.09629678783413
2024-03-09 03:17:41.940598,35.37625380165926,-118.08549995963735
2024-03-09 04:17:41.940598,35.37338363602348,-118.11464621952578
2024-03-09 05:17:41.940598,35.371529081891474,-118.09672504859485
2024-03-09 06:17:41.940598,35.35975489894369,-118.0959725592377
2024-03-09 07:17:41.940598,35.36734167676342,-118.0907531584624
2024-03-09 08:17:41.940598,35.36993373113776,-118.11094089428896
2024-03-09 09:17:41.940598,35.38511134110955,-118.11177595331101
2024-03-09 10:17:41.940598,35.37797630174305,-118.093351971524
2024-03-09 11:17:41.940598,35.35690971729374,-118.09560154044784
2024-03-09 12:17:41.940598,35.37778095854131,-118.09606645867672
2024-03-09 13:17:41.940598,35.3706892960432,-118.0951069050852
2024-03-09 14:17:41.940598,35.367770898844306,-118.10537163439595
2024-03-09 15:17:41.940598,35.380656881735774,-118.09624885020857
2024-03-09 16:17:41.940598,35.38485011407232,-118.09564066244718
2024-03-09 17:17:41.940598,35.38385292003853,-118.10571490136043
2024-03-09 18:17:41.940598,35.36614794361514,-118.07991364206872
2024-03-09 19:17:41.940598,35.37144799508885,-118.09383305797105
2024-03-09 20:17:41.940598,35.3778527531614,-118.1104844221522
2024-03-09 21:17:41.940598,35.38429557011859,-118.09200585109383
2024-03-09 22:17:41.940598,35.36974837646891,-118.10831820388245
2024-03-09 23:17:41.940598,35.372683529080724,-118.09070054114275
2024-03-10 00:17:41.940598,35.3634767691073,-118.0869854313901
2024-03-10 01:17:41.940598,35.36257805260656,-118.10677821036369
2024-03-10 02:17:41.940598,35.382665377071305,-118.08893762588772
2024-03-10 03:17:41.940598,35.38810251913307,-118.09444357791081
2024-03-10 04:17:41.940598,35.37382001763156,-118.09035078558023
2024-03-10 05:17:41.940598,35.384575447826286,-118.07960345735363
2024-03-10 06:17:41.940598,35.37815647909784,-118.1010252683402
2024-03-10 07:17:41.940598,35.368088921301315,-118.10610874882374
2024-03-10 08:17:41.940598,35.37815407490245,-118.10746653147643
2024-03-10 09:17:41.940598,35.389920484512025,-118.10672949002982
2024-03-10 10:17:41.940598,35.37418185845626,-118.09934240427431
2024-03-10 11:17:41.940598,35.390186555405506,-118.095159867432
2024-03-10 12:17:41.940598,35.34834266780646,-118.09580447918687
2024-03-10 13:17:41.940598,35.382759143891114,-118.0902995546898
2024-03-10 14:17:41.940598,35.37541058952974,-118.09844136826139
2024-03-10 15:17:41.940598,35.37155004534271,-118.0840360464086
2024-03-10 16:17:41.940598,35.375457726612716,-118.10121795551255
2024-03-10 17:17:41.940598,35.35466442970135,-118.07136969551428
2024-03-10 18:17:41.940598,35.37234339996899,-118.09231471370252
2024-03-10 19:17:41.940598,35.37811124456248,-118.10714296274433
2024-03-10 20:17:41.940598,35.38931905929478,-118.10928031216078
2024-03-10 21:17:41.940598,35.36935741666463,-118.09374666302774
2024-03-10 22:17:41.940598,35.366455182818434,-118.10080601503343
2024-03-10 23:17:41.940598,35.36952254841152,-118.09143138223925
2024-03-11 00:17:41.940598,35.38369414002438,-118.09383901093443
